Energy	Zenith	C
15.301507537688442	0.5025125628140703	1089.2259597523398
15.316582914572864	0.5025125628140703	1121.4148381131768
15.331658291457286	0.5025125628140703	1154.5549643586712
15.346733668341708	0.5025125628140703	1188.6744498298876
15.361809045226131	0.5025125628140703	1223.8022366161244
15.376884422110553	0.5025125628140703	1259.9681221052228
15.391959798994975	0.5025125628140703	1297.2027842594362
15.407035175879397	0.5025125628140703	1335.537807638203
15.422110552763819	0.5025125628140703	1375.0057101899743
15.43718592964824	0.5025125628140703	1415.6399708357862
15.452261306532662	0.5025125628140703	1457.4750578679811
15.467336683417086	0.5025125628140703	1500.5464581882047
15.482412060301508	0.5025125628140703	1544.8907074093554
15.49748743718593	0.5025125628140703	1590.54542084723
15.512562814070352	0.5025125628140703	1637.5493254279456
15.527638190954773	0.5025125628140703	1685.942292538329
15.542713567839195	0.5025125628140703	1735.765371847094
15.557788944723619	0.5025125628140703	1787.0608261255163
15.57286432160804	0.5025125628140703	1839.8721670970904
15.587939698492463	0.5025125628140703	1894.2441923466858
15.603015075376884	0.5025125628140703	1950.2230233204104
15.618090452261306	0.5025125628140703	2007.8561444484062
15.633165829145728	0.5025125628140703	2067.1924434238767
15.64824120603015	0.5025125628140703	2128.282252672402
15.663316582914574	0.5025125628140703	2191.177392046776
15.678391959798995	0.5025125628140703	2255.9312127835183
15.693467336683417	0.5025125628140703	2322.598642758484
15.708542713567839	0.5025125628140703	2391.2362330797764
15.72361809045226	0.5025125628140703	2461.9022060576253
15.738693467336683	0.5025125628140703	2534.656504591854
15.753768844221106	0.5025125628140703	2609.560843018909
15.768844221105528	0.5025125628140703	2686.6787594613684
15.78391959798995	0.5025125628140703	2766.0756697246984
15.798994974874372	0.5025125628140703	2847.8189227866096
15.814070351758794	0.5025125628140703	2931.977857926303
15.829145728643216	0.5025125628140703	3018.623863541993
15.844221105527637	0.5025125628140703	3107.8304377066097
15.859296482412061	0.5025125628140703	3199.673250513058
15.874371859296483	0.5025125628140703	3294.2302082618357
15.889447236180905	0.5025125628140703	3391.581519545717
15.904522613065327	0.5025125628140703	3491.809763287118
15.919597989949748	0.5025125628140703	3594.9999587863035
15.93467336683417	0.5025125628140703	3701.23963783958
15.949748743718594	0.5025125628140703	3810.618918988766
15.964824120603016	0.5025125628140703	3923.2305839648034
15.979899497487438	0.5025125628140703	4039.170156390594
15.99497487437186	0.5025125628140703	4158.535982809514
16.01005025125628	0.5025125628140703	4281.429316108561
16.025125628140703	0.5025125628140703	4407.954401406817
16.040201005025125	0.5025125628140703	4538.218564482071
16.055276381909547	0.5025125628140703	4672.332302810727
16.07035175879397	0.5025125628140703	4810.409379297942
16.08542713567839	0.5025125628140703	4952.566918777865
16.100502512562812	0.5025125628140703	5098.925507365573
16.115577889447238	0.5025125628140703	5249.609294745122
16.13065326633166	0.5025125628140703	5404.746099480192
16.14572864321608	0.5025125628140703	5564.467517437337
16.160804020100503	0.5025125628140703	5728.909033412905
16.175879396984925	0.5025125628140703	5898.210136058981
16.190954773869347	0.5025125628140703	6072.514436205689
16.20603015075377	0.5025125628140703	6251.96978867993
16.22110552763819	0.5025125628140703	6436.72841772436
16.236180904522612	0.5025125628140703	6626.947046122623
16.251256281407034	0.5025125628140703	6822.787028140541
16.266331658291456	0.5025125628140703	7024.4144863959855
16.281407035175878	0.5025125628140703	7232.000452773533
16.2964824120603	0.5025125628140703	7445.721013503442
16.311557788944725	0.5025125628140703	7665.757458528052
16.326633165829147	0.5025125628140703	7892.296435282096
16.34170854271357	0.5025125628140703	8125.530107017871
16.35678391959799	0.5025125628140703	8365.656315808916
16.371859296482413	0.5025125628140703	8612.878750370948
16.386934673366834	0.5025125628140703	8867.407118842228
16.402010050251256	0.5025125628140703	9129.457326669932
16.417085427135678	0.5025125628140703	9399.251659753443
16.4321608040201	0.5025125628140703	9677.018972999897
16.44723618090452	0.5025125628140703	9962.99488445194
16.462311557788944	0.5025125628140703	10257.421975152369
16.477386934673365	0.5025125628140703	10560.549994915162
16.492462311557787	0.5025125628140703	10872.636074177452
16.507537688442213	0.5025125628140703	11193.944942112457
16.522613065326635	0.5025125628140703	11524.749151187212
16.537688442211056	0.5025125628140703	11865.329308357786
